Step,AgentID,Tick,Year,Type,Unique_ID,State_ID,Annual_Load_Factor,Feedstock_Price,Available_Feedstock,Current_Supply,Max_Supply,Num_Owned_Sites,State_Spot_Price,Aggregator_Contracted_Capacity
25,agg_WEST_BENGAL,25,2049,FeedstockAggregator,agg_WEST_BENGAL,WEST_BENGAL,1.0,405.0,4435012.811227839,4435012.811227839,5497000.0,0,526.5,0.0
25,agg_CHHATTISGARH,25,2049,FeedstockAggregator,agg_CHHATTISGARH,CHHATTISGARH,1.0,360.0,2079319.7652737508,2179319.7652737508,2666666.667,0,468.0,67117.98731929096
25,agg_ODISHA,25,2049,FeedstockAggregator,agg_ODISHA,ODISHA,1.0,360.0,2615513.002808255,2615513.002808255,3204666.667,0,468.0,66721.10894573235
25,agg_MADHYA_PRADESH,25,2049,FeedstockAggregator,agg_MADHYA_PRADESH,MADHYA_PRADESH,1.0,390.0,2984587.7252565827,2984587.7252565827,3333333.333,0,507.0,0.0
25,agg_TELANGANA,25,2049,FeedstockAggregator,agg_TELANGANA,TELANGANA,1.0,390.0,4991403.853948268,4991403.853948268,5698000.0,0,507.0,0.0
25,agg_ASSAM,25,2049,FeedstockAggregator,agg_ASSAM,ASSAM,1.0,480.0,1900000.0,2000000.0,2000000.0,0,624.0,67247.30411759269
25,agg_JHARKHAND,25,2049,FeedstockAggregator,agg_JHARKHAND,JHARKHAND,1.0,435.0,1352446.3837526718,1352446.3837526718,1666666.667,0,565.5,0.0
25,agg_RAJASTHAN,25,2049,FeedstockAggregator,agg_RAJASTHAN,RAJASTHAN,1.0,435.0,2233333.333,2333333.333,2333333.333,0,565.5,68439.49814836218
25,agg_KERALA,25,2049,FeedstockAggregator,agg_KERALA,KERALA,1.0,480.0,1000000.0,1000000.0,1000000.0,0,624.0,0.0
25,agg_GUJARAT,25,2049,FeedstockAggregator,agg_GUJARAT,GUJARAT,1.0,405.0,1483333.333,1583333.333,1583333.333,0,526.5,66730.66057126007
26,agg_PUNJAB,26,2050,FeedstockAggregator,agg_PUNJAB,PUNJAB,1.0,360.0,4498269.455173887,4498269.455173887,4787000.0,0,468.0,0.0
26,agg_HARYANA,26,2050,FeedstockAggregator,agg_HARYANA,HARYANA,1.0,360.0,3900000.0,4000000.0,4000000.0,0,450.0,66576.69053434116
26,agg_UTTAR_PRADESH,26,2050,FeedstockAggregator,agg_UTTAR_PRADESH,UTTAR_PRADESH,1.0,390.0,16500000.0,16500000.0,16500000.0,0,507.0,0.0
26,agg_BIHAR,26,2050,FeedstockAggregator,agg_BIHAR,BIHAR,1.0,390.0,2823322.1611503344,2923322.1611503344,3333333.333,0,450.0,66776.2871235995
26,agg_ANDHRA_PRADESH,26,2050,FeedstockAggregator,agg_ANDHRA_PRADESH,ANDHRA_PRADESH,1.0,405.0,2861676.3100050767,2961676.3100050767,3000000.0,0,450.0,67664.92874575802
26,agg_TAMIL_NADU,26,2050,FeedstockAggregator,agg_TAMIL_NADU,TAMIL_NADU,1.0,435.0,1333333.333,1333333.333,1333333.333,0,565.5,0.0
26,agg_MAHARASHTRA,26,2050,FeedstockAggregator,agg_MAHARASHTRA,MAHARASHTRA,1.0,435.0,9500409.928960996,9500409.928960996,10333333.333,0,565.5,0.0
26,agg_KARNATAKA,26,2050,FeedstockAggregator,agg_KARNATAKA,KARNATAKA,1.0,405.0,5666666.667,5666666.667,5666666.667,0,526.5,0.0
26,agg_WEST_BENGAL,26,2050,FeedstockAggregator,agg_WEST_BENGAL,WEST_BENGAL,1.0,405.0,4800876.5064408695,4800876.5064408695,5497000.0,0,526.5,0.0
26,agg_CHHATTISGARH,26,2050,FeedstockAggregator,agg_CHHATTISGARH,CHHATTISGARH,1.0,360.0,2566666.667,2666666.667,2666666.667,0,468.0,67117.98731929096
26,agg_ODISHA,26,2050,FeedstockAggregator,agg_ODISHA,ODISHA,1.0,360.0,3204666.667,3204666.667,3204666.667,0,468.0,66721.10894573235
26,agg_MADHYA_PRADESH,26,2050,FeedstockAggregator,agg_MADHYA_PRADESH,MADHYA_PRADESH,1.0,390.0,3333333.333,3333333.333,3333333.333,0,507.0,0.0
26,agg_TELANGANA,26,2050,FeedstockAggregator,agg_TELANGANA,TELANGANA,1.0,390.0,5046469.846562007,5046469.846562007,5698000.0,0,507.0,68258.17733130747
26,agg_ASSAM,26,2050,FeedstockAggregator,agg_ASSAM,ASSAM,1.0,480.0,1522341.164551303,1622341.164551303,2000000.0,0,624.0,67247.30411759269
26,agg_JHARKHAND,26,2050,FeedstockAggregator,agg_JHARKHAND,JHARKHAND,1.0,435.0,1666666.667,1666666.667,1666666.667,0,565.5,0.0
26,agg_RAJASTHAN,26,2050,FeedstockAggregator,agg_RAJASTHAN,RAJASTHAN,1.0,435.0,2233333.333,2333333.333,2333333.333,0,565.5,68439.49814836218
26,agg_KERALA,26,2050,FeedstockAggregator,agg_KERALA,KERALA,1.0,480.0,901063.6411928022,901063.6411928022,1000000.0,0,624.0,0.0
26,agg_GUJARAT,26,2050,FeedstockAggregator,agg_GUJARAT,GUJARAT,1.0,405.0,1483333.333,1583333.333,1583333.333,0,526.5,66730.66057126007
27,agg_PUNJAB,27,2051,FeedstockAggregator,agg_PUNJAB,PUNJAB,1.0,360.0,4130726.7076186207,4130726.7076186207,4787000.0,0,468.0,0.0
27,agg_HARYANA,27,2051,FeedstockAggregator,agg_HARYANA,HARYANA,1.0,360.0,3258320.4221401075,3358320.4221401075,4000000.0,0,450.0,66576.69053434116
27,agg_UTTAR_PRADESH,27,2051,FeedstockAggregator,agg_UTTAR_PRADESH,UTTAR_PRADESH,1.0,390.0,16500000.0,16500000.0,16500000.0,0,507.0,0.0
27,agg_BIHAR,27,2051,FeedstockAggregator,agg_BIHAR,BIHAR,1.0,390.0,3233333.333,3333333.333,3333333.333,0,450.0,66776.2871235995
27,agg_ANDHRA_PRADESH,27,2051,FeedstockAggregator,agg_ANDHRA_PRADESH,ANDHRA_PRADESH,1.0,405.0,2900000.0,3000000.0,3000000.0,0,450.0,67664.92874575802
27,agg_TAMIL_NADU,27,2051,FeedstockAggregator,agg_TAMIL_NADU,TAMIL_NADU,1.0,435.0,1333333.333,1333333.333,1333333.333,0,565.5,0.0
27,agg_MAHARASHTRA,27,2051,FeedstockAggregator,agg_MAHARASHTRA,MAHARASHTRA,1.0,435.0,10333333.333,10333333.333,10333333.333,0,565.5,0.0
27,agg_KARNATAKA,27,2051,FeedstockAggregator,agg_KARNATAKA,KARNATAKA,1.0,405.0,5241290.117534174,5241290.117534174,5666666.667,0,526.5,0.0
27,agg_WEST_BENGAL,27,2051,FeedstockAggregator,agg_WEST_BENGAL,WEST_BENGAL,1.0,405.0,5079393.129009554,5079393.129009554,5497000.0,0,526.5,0.0
27,agg_CHHATTISGARH,27,2051,FeedstockAggregator,agg_CHHATTISGARH,CHHATTISGARH,1.0,360.0,2566666.667,2666666.667,2666666.667,0,468.0,67117.98731929096
27,agg_ODISHA,27,2051,FeedstockAggregator,agg_ODISHA,ODISHA,1.0,360.0,3204666.667,3204666.667,3204666.667,0,468.0,66721.10894573235
27,agg_MADHYA_PRADESH,27,2051,FeedstockAggregator,agg_MADHYA_PRADESH,MADHYA_PRADESH,1.0,390.0,3333333.333,3333333.333,3333333.333,0,507.0,0.0
27,agg_TELANGANA,27,2051,FeedstockAggregator,agg_TELANGANA,TELANGANA,1.0,390.0,5691459.606663246,5691459.606663246,5698000.0,0,507.0,68258.17733130747
27,agg_ASSAM,27,2051,FeedstockAggregator,agg_ASSAM,ASSAM,1.0,480.0,1808081.2516981408,1908081.2516981408,2000000.0,0,624.0,67247.30411759269
27,agg_JHARKHAND,27,2051,FeedstockAggregator,agg_JHARKHAND,JHARKHAND,1.0,435.0,1666666.667,1666666.667,1666666.667,0,565.5,0.0
27,agg_RAJASTHAN,27,2051,FeedstockAggregator,agg_RAJASTHAN,RAJASTHAN,1.0,435.0,2030193.22679944,2130193.22679944,2333333.333,0,565.5,68439.49814836218
27,agg_KERALA,27,2051,FeedstockAggregator,agg_KERALA,KERALA,1.0,480.0,850928.2309571586,850928.2309571586,1000000.0,0,624.0,67847.84277002478
27,agg_GUJARAT,27,2051,FeedstockAggregator,agg_GUJARAT,GUJARAT,1.0,405.0,1483333.333,1583333.333,1583333.333,0,526.5,66730.66057126007
28,agg_PUNJAB,28,2052,FeedstockAggregator,agg_PUNJAB,PUNJAB,1.0,360.0,4787000.0,4787000.0,4787000.0,0,468.0,0.0
28,agg_HARYANA,28,2052,FeedstockAggregator,agg_HARYANA,HARYANA,1.0,360.0,3900000.0,4000000.0,4000000.0,0,450.0,66576.69053434116
28,agg_UTTAR_PRADESH,28,2052,FeedstockAggregator,agg_UTTAR_PRADESH,UTTAR_PRADESH,1.0,390.0,16500000.0,16500000.0,16500000.0,0,507.0,0.0
28,agg_BIHAR,28,2052,FeedstockAggregator,agg_BIHAR,BIHAR,1.0,390.0,2582753.5715560718,2682753.5715560718,3333333.333,0,450.0,66776.2871235995
28,agg_ANDHRA_PRADESH,28,2052,FeedstockAggregator,agg_ANDHRA_PRADESH,ANDHRA_PRADESH,1.0,405.0,2900000.0,3000000.0,3000000.0,0,450.0,67664.92874575802
28,agg_TAMIL_NADU,28,2052,FeedstockAggregator,agg_TAMIL_NADU,TAMIL_NADU,1.0,435.0,1237798.1276559173,1237798.1276559173,1333333.333,0,565.5,0.0
28,agg_MAHARASHTRA,28,2052,FeedstockAggregator,agg_MAHARASHTRA,MAHARASHTRA,1.0,435.0,10333333.333,10333333.333,10333333.333,0,565.5,0.0
28,agg_KARNATAKA,28,2052,FeedstockAggregator,agg_KARNATAKA,KARNATAKA,1.0,405.0,5666666.667,5666666.667,5666666.667,0,526.5,0.0
28,agg_WEST_BENGAL,28,2052,FeedstockAggregator,agg_WEST_BENGAL,WEST_BENGAL,1.0,405.0,5497000.0,5497000.0,5497000.0,0,526.5,0.0
28,agg_CHHATTISGARH,28,2052,FeedstockAggregator,agg_CHHATTISGARH,CHHATTISGARH,1.0,360.0,2566666.667,2666666.667,2666666.667,0,468.0,67117.98731929096
28,agg_ODISHA,28,2052,FeedstockAggregator,agg_ODISHA,ODISHA,1.0,360.0,2595073.814576988,2595073.814576988,3204666.667,0,468.0,66721.10894573235
28,agg_MADHYA_PRADESH,28,2052,FeedstockAggregator,agg_MADHYA_PRADESH,MADHYA_PRADESH,1.0,390.0,3333333.333,3333333.333,3333333.333,0,507.0,0.0
28,agg_TELANGANA,28,2052,FeedstockAggregator,agg_TELANGANA,TELANGANA,1.0,390.0,5698000.0,5698000.0,5698000.0,0,507.0,68258.17733130747
28,agg_ASSAM,28,2052,FeedstockAggregator,agg_ASSAM,ASSAM,1.0,480.0,1900000.0,2000000.0,2000000.0,0,624.0,67247.30411759269
28,agg_JHARKHAND,28,2052,FeedstockAggregator,agg_JHARKHAND,JHARKHAND,1.0,435.0,1579921.447505325,1579921.447505325,1666666.667,0,565.5,0.0
28,agg_RAJASTHAN,28,2052,FeedstockAggregator,agg_RAJASTHAN,RAJASTHAN,1.0,435.0,2233333.333,2333333.333,2333333.333,0,565.5,68439.49814836218
28,agg_KERALA,28,2052,FeedstockAggregator,agg_KERALA,KERALA,1.0,480.0,889942.3413290621,889942.3413290621,1000000.0,0,624.0,67847.84277002478
28,agg_GUJARAT,28,2052,FeedstockAggregator,agg_GUJARAT,GUJARAT,1.0,405.0,1483333.333,1583333.333,1583333.333,0,526.5,66730.66057126007
29,agg_PUNJAB,29,2053,FeedstockAggregator,agg_PUNJAB,PUNJAB,1.0,360.0,3896221.95904409,3896221.95904409,4787000.0,0,468.0,0.0
29,agg_HARYANA,29,2053,FeedstockAggregator,agg_HARYANA,HARYANA,1.0,360.0,3574036.86887562,3674036.86887562,4000000.0,0,450.0,66576.69053434116
29,agg_UTTAR_PRADESH,29,2053,FeedstockAggregator,agg_UTTAR_PRADESH,UTTAR_PRADESH,1.0,390.0,16500000.0,16500000.0,16500000.0,0,507.0,0.0
29,agg_BIHAR,29,2053,FeedstockAggregator,agg_BIHAR,BIHAR,1.0,390.0,3233333.333,3333333.333,3333333.333,0,450.0,66776.2871235995
29,agg_ANDHRA_PRADESH,29,2053,FeedstockAggregator,agg_ANDHRA_PRADESH,ANDHRA_PRADESH,1.0,405.0,2900000.0,3000000.0,3000000.0,0,450.0,67664.92874575802
29,agg_TAMIL_NADU,29,2053,FeedstockAggregator,agg_TAMIL_NADU,TAMIL_NADU,1.0,435.0,1333333.333,1333333.333,1333333.333,0,565.5,0.0
29,agg_MAHARASHTRA,29,2053,FeedstockAggregator,agg_MAHARASHTRA,MAHARASHTRA,1.0,435.0,10333333.333,10333333.333,10333333.333,0,565.5,0.0
29,agg_KARNATAKA,29,2053,FeedstockAggregator,agg_KARNATAKA,KARNATAKA,1.0,405.0,5666666.667,5666666.667,5666666.667,0,526.5,0.0
29,agg_WEST_BENGAL,29,2053,FeedstockAggregator,agg_WEST_BENGAL,WEST_BENGAL,1.0,405.0,5189284.406897487,5189284.406897487,5497000.0,0,526.5,0.0
29,agg_CHHATTISGARH,29,2053,FeedstockAggregator,agg_CHHATTISGARH,CHHATTISGARH,1.0,360.0,2566666.667,2666666.667,2666666.667,0,468.0,67117.98731929096
29,agg_ODISHA,29,2053,FeedstockAggregator,agg_ODISHA,ODISHA,1.0,360.0,3050298.1149394754,3150298.1149394754,3204666.667,0,468.0,66721.10894573235
29,agg_MADHYA_PRADESH,29,2053,FeedstockAggregator,agg_MADHYA_PRADESH,MADHYA_PRADESH,1.0,390.0,3333333.333,3333333.333,3333333.333,0,507.0,0.0
29,agg_TELANGANA,29,2053,FeedstockAggregator,agg_TELANGANA,TELANGANA,1.0,390.0,5698000.0,5698000.0,5698000.0,0,507.0,68258.17733130747
29,agg_ASSAM,29,2053,FeedstockAggregator,agg_ASSAM,ASSAM,1.0,480.0,1862924.7180100465,1962924.7180100465,2000000.0,0,624.0,67247.30411759269
29,agg_JHARKHAND,29,2053,FeedstockAggregator,agg_JHARKHAND,JHARKHAND,1.0,435.0,1666666.667,1666666.667,1666666.667,0,565.5,0.0
29,agg_RAJASTHAN,29,2053,FeedstockAggregator,agg_RAJASTHAN,RAJASTHAN,1.0,435.0,2233333.333,2333333.333,2333333.333,0,565.5,68439.49814836218
29,agg_KERALA,29,2053,FeedstockAggregator,agg_KERALA,KERALA,1.0,480.0,1000000.0,1000000.0,1000000.0,0,624.0,67847.84277002478
29,agg_GUJARAT,29,2053,FeedstockAggregator,agg_GUJARAT,GUJARAT,1.0,405.0,1483333.333,1583333.333,1583333.333,0,526.5,66730.66057126007
30,agg_PUNJAB,30,2054,FeedstockAggregator,agg_PUNJAB,PUNJAB,1.0,360.0,4490246.881398011,4490246.881398011,4787000.0,0,468.0,0.0
30,agg_HARYANA,30,2054,FeedstockAggregator,agg_HARYANA,HARYANA,1.0,360.0,3502609.703513226,3602609.703513226,4000000.0,0,450.0,66576.69053434116
30,agg_UTTAR_PRADESH,30,2054,FeedstockAggregator,agg_UTTAR_PRADESH,UTTAR_PRADESH,1.0,390.0,16500000.0,16500000.0,16500000.0,0,507.0,0.0
30,agg_BIHAR,30,2054,FeedstockAggregator,agg_BIHAR,BIHAR,1.0,390.0,3233333.333,3333333.333,3333333.333,0,450.0,66776.2871235995
30,agg_ANDHRA_PRADESH,30,2054,FeedstockAggregator,agg_ANDHRA_PRADESH,ANDHRA_PRADESH,1.0,405.0,2664168.4838478942,2764168.4838478942,3000000.0,0,450.0,67664.92874575802
30,agg_TAMIL_NADU,30,2054,FeedstockAggregator,agg_TAMIL_NADU,TAMIL_NADU,1.0,435.0,1297415.5886879598,1297415.5886879598,1333333.333,0,565.5,0.0
30,agg_MAHARASHTRA,30,2054,FeedstockAggregator,agg_MAHARASHTRA,MAHARASHTRA,1.0,435.0,10333333.333,10333333.333,10333333.333,0,565.5,0.0
30,agg_KARNATAKA,30,2054,FeedstockAggregator,agg_KARNATAKA,KARNATAKA,1.0,405.0,5482849.852522052,5482849.852522052,5666666.667,0,526.5,68449.3858292344
30,agg_WEST_BENGAL,30,2054,FeedstockAggregator,agg_WEST_BENGAL,WEST_BENGAL,1.0,405.0,4467370.751336007,4467370.751336007,5497000.0,0,526.5,0.0
30,agg_CHHATTISGARH,30,2054,FeedstockAggregator,agg_CHHATTISGARH,CHHATTISGARH,1.0,360.0,2566666.667,2666666.667,2666666.667,0,468.0,67117.98731929096
30,agg_ODISHA,30,2054,FeedstockAggregator,agg_ODISHA,ODISHA,1.0,360.0,3104666.667,3204666.667,3204666.667,0,468.0,66721.10894573235
30,agg_MADHYA_PRADESH,30,2054,FeedstockAggregator,agg_MADHYA_PRADESH,MADHYA_PRADESH,1.0,390.0,3220419.4358764375,3220419.4358764375,3333333.333,0,507.0,0.0
30,agg_TELANGANA,30,2054,FeedstockAggregator,agg_TELANGANA,TELANGANA,1.0,390.0,5598000.0,5698000.0,5698000.0,0,507.0,68258.17733130747
30,agg_ASSAM,30,2054,FeedstockAggregator,agg_ASSAM,ASSAM,1.0,480.0,1500274.2213642155,1600274.2213642155,2000000.0,0,624.0,67247.30411759269
30,agg_JHARKHAND,30,2054,FeedstockAggregator,agg_JHARKHAND,JHARKHAND,1.0,435.0,1339747.8188660191,1339747.8188660191,1666666.667,0,565.5,0.0
30,agg_RAJASTHAN,30,2054,FeedstockAggregator,agg_RAJASTHAN,RAJASTHAN,1.0,435.0,2233333.333,2333333.333,2333333.333,0,565.5,68439.49814836218
30,agg_KERALA,30,2054,FeedstockAggregator,agg_KERALA,KERALA,1.0,480.0,1000000.0,1000000.0,1000000.0,0,624.0,67847.84277002478
30,agg_GUJARAT,30,2054,FeedstockAggregator,agg_GUJARAT,GUJARAT,1.0,405.0,1483333.333,1583333.333,1583333.333,0,526.5,66730.66057126007
31,agg_PUNJAB,31,2055,FeedstockAggregator,agg_PUNJAB,PUNJAB,1.0,360.0,4787000.0,4787000.0,4787000.0,0,468.0,0.0
31,agg_HARYANA,31,2055,FeedstockAggregator,agg_HARYANA,HARYANA,1.0,360.0,3900000.0,4000000.0,4000000.0,0,450.0,66576.69053434116
31,agg_UTTAR_PRADESH,31,2055,FeedstockAggregator,agg_UTTAR_PRADESH,UTTAR_PRADESH,1.0,390.0,16500000.0,16500000.0,16500000.0,0,507.0,0.0
31,agg_BIHAR,31,2055,FeedstockAggregator,agg_BIHAR,BIHAR,1.0,390.0,2913003.6800055946,3013003.6800055946,3333333.333,0,450.0,66776.2871235995
31,agg_ANDHRA_PRADESH,31,2055,FeedstockAggregator,agg_ANDHRA_PRADESH,ANDHRA_PRADESH,1.0,405.0,2739311.985479078,2839311.985479078,3000000.0,0,450.0,67664.92874575802
31,agg_TAMIL_NADU,31,2055,FeedstockAggregator,agg_TAMIL_NADU,TAMIL_NADU,1.0,435.0,1333333.333,1333333.333,1333333.333,0,565.5,0.0
31,agg_MAHARASHTRA,31,2055,FeedstockAggregator,agg_MAHARASHTRA,MAHARASHTRA,1.0,435.0,10333333.333,10333333.333,10333333.333,0,565.5,0.0
31,agg_KARNATAKA,31,2055,FeedstockAggregator,agg_KARNATAKA,KARNATAKA,1.0,405.0,5179468.933853228,5179468.933853228,5666666.667,0,526.5,68449.3858292344
31,agg_WEST_BENGAL,31,2055,FeedstockAggregator,agg_WEST_BENGAL,WEST_BENGAL,1.0,405.0,4508878.430262286,4508878.430262286,5497000.0,0,526.5,0.0
31,agg_CHHATTISGARH,31,2055,FeedstockAggregator,agg_CHHATTISGARH,CHHATTISGARH,1.0,360.0,2383249.539211832,2483249.539211832,2666666.667,0,468.0,67117.98731929096
31,agg_ODISHA,31,2055,FeedstockAggregator,agg_ODISHA,ODISHA,1.0,360.0,3104666.667,3204666.667,3204666.667,0,468.0,66721.10894573235
31,agg_MADHYA_PRADESH,31,2055,FeedstockAggregator,agg_MADHYA_PRADESH,MADHYA_PRADESH,1.0,390.0,3333333.333,3333333.333,3333333.333,0,507.0,0.0
31,agg_TELANGANA,31,2055,FeedstockAggregator,agg_TELANGANA,TELANGANA,1.0,390.0,5598000.0,5698000.0,5698000.0,0,507.0,68258.17733130747
31,agg_ASSAM,31,2055,FeedstockAggregator,agg_ASSAM,ASSAM,1.0,480.0,1900000.0,2000000.0,2000000.0,0,624.0,67247.30411759269
31,agg_JHARKHAND,31,2055,FeedstockAggregator,agg_JHARKHAND,JHARKHAND,1.0,435.0,1550890.032134487,1550890.032134487,1666666.667,0,565.5,0.0
31,agg_RAJASTHAN,31,2055,FeedstockAggregator,agg_RAJASTHAN,RAJASTHAN,1.0,435.0,2233333.333,2333333.333,2333333.333,0,565.5,68439.49814836218
31,agg_KERALA,31,2055,FeedstockAggregator,agg_KERALA,KERALA,1.0,480.0,900000.0,1000000.0,1000000.0,0,624.0,67847.84277002478
31,agg_GUJARAT,31,2055,FeedstockAggregator,agg_GUJARAT,GUJARAT,1.0,405.0,1483333.333,1583333.333,1583333.333,0,526.5,66730.66057126007
32,agg_PUNJAB,32,2056,FeedstockAggregator,agg_PUNJAB,PUNJAB,1.0,360.0,4374531.313740787,4374531.313740787,4787000.0,0,468.0,0.0
32,agg_HARYANA,32,2056,FeedstockAggregator,agg_HARYANA,HARYANA,1.0,360.0,3262032.995637225,3362032.995637225,4000000.0,0,450.0,66576.69053434116
32,agg_UTTAR_PRADESH,32,2056,FeedstockAggregator,agg_UTTAR_PRADESH,UTTAR_PRADESH,1.0,390.0,14744807.128752094,14744807.128752094,16500000.0,0,507.0,0.0
32,agg_BIHAR,32,2056,FeedstockAggregator,agg_BIHAR,BIHAR,1.0,390.0,3233333.333,3333333.333,3333333.333,0,450.0,66776.2871235995
32,agg_ANDHRA_PRADESH,32,2056,FeedstockAggregator,agg_ANDHRA_PRADESH,ANDHRA_PRADESH,1.0,405.0,2874569.615137152,2974569.615137152,3000000.0,0,450.0,67664.92874575802
32,agg_TAMIL_NADU,32,2056,FeedstockAggregator,agg_TAMIL_NADU,TAMIL_NADU,1.0,435.0,1159292.927060188,1159292.927060188,1333333.333,0,565.5,0.0
32,agg_MAHARASHTRA,32,2056,FeedstockAggregator,agg_MAHARASHTRA,MAHARASHTRA,1.0,435.0,10333333.333,10333333.333,10333333.333,0,565.5,0.0
32,agg_KARNATAKA,32,2056,FeedstockAggregator,agg_KARNATAKA,KARNATAKA,1.0,405.0,4761241.938524016,4761241.938524016,5666666.667,0,526.5,68449.3858292344
32,agg_WEST_BENGAL,32,2056,FeedstockAggregator,agg_WEST_BENGAL,WEST_BENGAL,1.0,405.0,4770071.250388374,4770071.250388374,5497000.0,0,526.5,0.0
32,agg_CHHATTISGARH,32,2056,FeedstockAggregator,agg_CHHATTISGARH,CHHATTISGARH,1.0,360.0,2207289.2951370454,2307289.2951370454,2666666.667,0,468.0,67117.98731929096
32,agg_ODISHA,32,2056,FeedstockAggregator,agg_ODISHA,ODISHA,1.0,360.0,3104666.667,3204666.667,3204666.667,0,468.0,66721.10894573235
32,agg_MADHYA_PRADESH,32,2056,FeedstockAggregator,agg_MADHYA_PRADESH,MADHYA_PRADESH,1.0,390.0,3333333.333,3333333.333,3333333.333,0,507.0,0.0
32,agg_TELANGANA,32,2056,FeedstockAggregator,agg_TELANGANA,TELANGANA,1.0,390.0,5231466.470640584,5331466.470640584,5698000.0,0,507.0,68258.17733130747
32,agg_ASSAM,32,2056,FeedstockAggregator,agg_ASSAM,ASSAM,1.0,480.0,1900000.0,2000000.0,2000000.0,0,624.0,67247.30411759269
32,agg_JHARKHAND,32,2056,FeedstockAggregator,agg_JHARKHAND,JHARKHAND,1.0,435.0,1666666.667,1666666.667,1666666.667,0,565.5,0.0
32,agg_RAJASTHAN,32,2056,FeedstockAggregator,agg_RAJASTHAN,RAJASTHAN,1.0,435.0,2233333.333,2333333.333,2333333.333,0,565.5,68439.49814836218
32,agg_KERALA,32,2056,FeedstockAggregator,agg_KERALA,KERALA,1.0,480.0,900000.0,1000000.0,1000000.0,0,624.0,67847.84277002478
32,agg_GUJARAT,32,2056,FeedstockAggregator,agg_GUJARAT,GUJARAT,1.0,405.0,1335352.198203725,1435352.198203725,1583333.333,0,526.5,0.0
33,agg_PUNJAB,33,2057,FeedstockAggregator,agg_PUNJAB,PUNJAB,1.0,360.0,4782334.872302716,4782334.872302716,4787000.0,0,468.0,0.0
33,agg_HARYANA,33,2057,FeedstockAggregator,agg_HARYANA,HARYANA,1.0,360.0,3214801.5097069833,3314801.5097069833,4000000.0,0,450.0,66576.69053434116
33,agg_UTTAR_PRADESH,33,2057,FeedstockAggregator,agg_UTTAR_PRADESH,UTTAR_PRADESH,1.0,390.0,13861255.789037356,13861255.789037356,16500000.0,0,507.0,0.0
33,agg_BIHAR,33,2057,FeedstockAggregator,agg_BIHAR,BIHAR,1.0,390.0,3233333.333,3333333.333,3333333.333,0,450.0,66776.2871235995
33,agg_ANDHRA_PRADESH,33,2057,FeedstockAggregator,agg_ANDHRA_PRADESH,ANDHRA_PRADESH,1.0,405.0,2900000.0,3000000.0,3000000.0,0,450.0,67664.92874575802
33,agg_TAMIL_NADU,33,2057,FeedstockAggregator,agg_TAMIL_NADU,TAMIL_NADU,1.0,435.0,1204502.2001970601,1204502.2001970601,1333333.333,0,565.5,0.0
33,agg_MAHARASHTRA,33,2057,FeedstockAggregator,agg_MAHARASHTRA,MAHARASHTRA,1.0,435.0,9109777.688158534,9109777.688158534,10333333.333,0,565.5,0.0
33,agg_KARNATAKA,33,2057,FeedstockAggregator,agg_KARNATAKA,KARNATAKA,1.0,405.0,5666666.667,5666666.667,5666666.667,0,526.5,68449.3858292344
33,agg_WEST_BENGAL,33,2057,FeedstockAggregator,agg_WEST_BENGAL,WEST_BENGAL,1.0,405.0,5497000.0,5497000.0,5497000.0,0,526.5,0.0
33,agg_CHHATTISGARH,33,2057,FeedstockAggregator,agg_CHHATTISGARH,CHHATTISGARH,1.0,360.0,2379930.3861056636,2479930.3861056636,2666666.667,0,468.0,67117.98731929096
33,agg_ODISHA,33,2057,FeedstockAggregator,agg_ODISHA,ODISHA,1.0,360.0,2678742.1386235715,2778742.1386235715,3204666.667,0,468.0,66721.10894573235
33,agg_MADHYA_PRADESH,33,2057,FeedstockAggregator,agg_MADHYA_PRADESH,MADHYA_PRADESH,1.0,390.0,3333333.333,3333333.333,3333333.333,0,507.0,0.0
33,agg_TELANGANA,33,2057,FeedstockAggregator,agg_TELANGANA,TELANGANA,1.0,390.0,5036010.384478805,5136010.384478805,5698000.0,0,507.0,68258.17733130747
33,agg_ASSAM,33,2057,FeedstockAggregator,agg_ASSAM,ASSAM,1.0,480.0,1900000.0,2000000.0,2000000.0,0,624.0,67247.30411759269
33,agg_JHARKHAND,33,2057,FeedstockAggregator,agg_JHARKHAND,JHARKHAND,1.0,435.0,1515005.7727664567,1515005.7727664567,1666666.667,0,565.5,0.0
33,agg_RAJASTHAN,33,2057,FeedstockAggregator,agg_RAJASTHAN,RAJASTHAN,1.0,435.0,2161947.2934563668,2261947.2934563668,2333333.333,0,565.5,68439.49814836218
33,agg_KERALA,33,2057,FeedstockAggregator,agg_KERALA,KERALA,1.0,480.0,707114.8216769549,807114.8216769549,1000000.0,0,624.0,67847.84277002478
33,agg_GUJARAT,33,2057,FeedstockAggregator,agg_GUJARAT,GUJARAT,1.0,405.0,1317372.3506868288,1417372.3506868288,1583333.333,0,450.0,66730.66057126007
34,agg_PUNJAB,34,2058,FeedstockAggregator,agg_PUNJAB,PUNJAB,1.0,360.0,4041724.6481315237,4041724.6481315237,4787000.0,0,468.0,67215.00607120826
34,agg_HARYANA,34,2058,FeedstockAggregator,agg_HARYANA,HARYANA,1.0,360.0,3872284.7855667816,3972284.7855667816,4000000.0,0,450.0,66576.69053434116
