Step,AgentID,Tick,Year,Type,Unique_ID,State_ID,Investor_ID,Production_Output,SRMC,Design_Load_Factor,Annual_Load_Factor,NPV,Discount_Rate,ROACE,Feedstock_Price,Available_Feedstock,Current_Supply,Optimism_Factor,SAF_Demand,Consumer_Price_Forecast,EBIT,Raw_ROACE,Max_Supply,Num_Owned_Sites,State_Spot_Price,Aggregator_Contracted_Capacity,Num_Contracts,Avg_Contract_Coverage
52,site_JHARKHAND_001,52,2076,SAFProductionSite,site_JHARKHAND_001,JHARKHAND,inv_01,10436.429716891842,1570.71,1.0,,,,,,,,,,,-21567995.81643653,,,0,435.0,,,
52,site_HARYANA_021,52,2076,SAFProductionSite,site_HARYANA_021,HARYANA,inv_02,0.0,1495.71,1.0,,,,,,,,,,,-27149656.8834148,,,0,468.0,,,
52,inv_02,52,2076,Investor,inv_02,,inv_02,,,,,,0.2,-0.07330670477677126,,,,1.0,,"[[1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1581800.0, 'percentage_sold': 0.988625}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1495.71, [{'supply_at_marginal': 1700000, 'needed_from_marginal': 1643400.0, 'percentage_sold': 0.9667058823529412}]], [1495.71, [{'supply_at_marginal': 1700000, 'needed_from_marginal': 1674700.0, 'percentage_sold': 0.9851176470588235}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 6200.0, 'percentage_sold': 0.062}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 36500.0, 'percentage_sold': 0.365}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 67000.0, 'percentage_sold': 0.67}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 97800.0, 'percentage_sold': 0.978}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",-82470042.87386766,-0.07330670477677126,,3,,,3.0,0.8538579507671035
52,site_PUNJAB_452,52,2076,SAFProductionSite,site_PUNJAB_452,PUNJAB,inv_10,0.0,1495.71,1.0,,,,,,,,,,,-27272623.286294766,,,0,468.0,,,
52,inv_10,52,2076,Investor,inv_10,,inv_10,,,,,,0.2,-0.07282567116464345,,,,1.0,,"[[1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1581800.0, 'percentage_sold': 0.988625}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1495.71, [{'supply_at_marginal': 1700000, 'needed_from_marginal': 1643400.0, 'percentage_sold': 0.9667058823529412}]], [1495.71, [{'supply_at_marginal': 1700000, 'needed_from_marginal': 1674700.0, 'percentage_sold': 0.9851176470588235}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 6200.0, 'percentage_sold': 0.062}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 36500.0, 'percentage_sold': 0.365}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 67000.0, 'percentage_sold': 0.67}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 97800.0, 'percentage_sold': 0.978}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",-81928880.06022388,-0.07282567116464345,,3,,,3.0,0.845361890001293
52,site_HARYANA_669,52,2076,SAFProductionSite,site_HARYANA_669,HARYANA,inv_13,0.0,1495.71,1.0,,,,,,,,,,,-27789968.824557077,,,0,468.0,,,
52,inv_13,52,2076,Investor,inv_13,,inv_13,,,,,,0.2,-0.073803339187164,,,,1.0,,"[[1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1581800.0, 'percentage_sold': 0.988625}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1495.71, [{'supply_at_marginal': 1700000, 'needed_from_marginal': 1643400.0, 'percentage_sold': 0.9667058823529412}]], [1495.71, [{'supply_at_marginal': 1700000, 'needed_from_marginal': 1674700.0, 'percentage_sold': 0.9851176470588235}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 6200.0, 'percentage_sold': 0.062}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 36500.0, 'percentage_sold': 0.365}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 67000.0, 'percentage_sold': 0.67}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 97800.0, 'percentage_sold': 0.978}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",-55352504.39037301,-0.073803339187164,,2,,,2.0,0.8789717123760199
52,site_PUNJAB_1028,52,2076,SAFProductionSite,site_PUNJAB_1028,PUNJAB,inv_17,0.0,1495.71,1.0,,,,,,,,,,,-27384446.021849975,,,0,468.0,,,
52,inv_17,52,2076,Investor,inv_17,,inv_17,,,,,,0.2,-0.07302518939159994,,,,1.0,,"[[1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1581800.0, 'percentage_sold': 0.988625}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1495.71, [{'supply_at_marginal': 1700000, 'needed_from_marginal': 1643400.0, 'percentage_sold': 0.9667058823529412}]], [1495.71, [{'supply_at_marginal': 1700000, 'needed_from_marginal': 1674700.0, 'percentage_sold': 0.9851176470588235}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 6200.0, 'percentage_sold': 0.062}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 36500.0, 'percentage_sold': 0.365}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 67000.0, 'percentage_sold': 0.67}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 97800.0, 'percentage_sold': 0.978}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",-27384446.021849975,-0.07302518939159994,,1,,,1.0,0.852267948666636
52,site_PUNJAB_1460,52,2076,SAFProductionSite,site_PUNJAB_1460,PUNJAB,inv_21,0.0,1495.71,1.0,,,,,,,,,,,-27657877.35301416,,,0,468.0,,,
52,inv_21,52,2076,Investor,inv_21,,inv_21,,,,,,0.2,-0.07313208706604817,,,,1.0,,"[[1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1581800.0, 'percentage_sold': 0.988625}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1495.71, [{'supply_at_marginal': 1700000, 'needed_from_marginal': 1643400.0, 'percentage_sold': 0.9667058823529412}]], [1495.71, [{'supply_at_marginal': 1700000, 'needed_from_marginal': 1674700.0, 'percentage_sold': 0.9851176470588235}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 6200.0, 'percentage_sold': 0.062}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 36500.0, 'percentage_sold': 0.365}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 67000.0, 'percentage_sold': 0.67}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 97800.0, 'percentage_sold': 0.978}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",-54849065.299536124,-0.07313208706604817,,2,,,2.0,0.8685071507466473
52,site_CHHATTISGARH_1847,52,2076,SAFProductionSite,site_CHHATTISGARH_1847,CHHATTISGARH,inv_24,0.0,1495.71,1.0,,,,,,,,,,,-27860043.599780906,,,0,468.0,,,
52,inv_24,52,2076,Investor,inv_24,,inv_24,,,,,,0.2,-0.07398317170055975,,,,1.0,,"[[1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1581800.0, 'percentage_sold': 0.988625}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1495.71, [{'supply_at_marginal': 1700000, 'needed_from_marginal': 1643400.0, 'percentage_sold': 0.9667058823529412}]], [1495.71, [{'supply_at_marginal': 1700000, 'needed_from_marginal': 1674700.0, 'percentage_sold': 0.9851176470588235}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 6200.0, 'percentage_sold': 0.062}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 36500.0, 'percentage_sold': 0.365}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 67000.0, 'percentage_sold': 0.67}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 97800.0, 'percentage_sold': 0.978}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",-55487378.77541982,-0.07398317170055975,,2,,,2.0,0.8466222591850552
52,site_HARYANA_2847,52,2076,SAFProductionSite,site_HARYANA_2847,HARYANA,inv_31,0.0,1495.71,1.0,,,,,,,,,,,-27537784.93324548,,,0,468.0,,,
52,inv_31,52,2076,Investor,inv_31,,inv_31,,,,,,0.2,-0.07343409315532128,,,,1.0,,"[[1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1581800.0, 'percentage_sold': 0.988625}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1495.71, [{'supply_at_marginal': 1700000, 'needed_from_marginal': 1643400.0, 'percentage_sold': 0.9667058823529412}]], [1495.71, [{'supply_at_marginal': 1700000, 'needed_from_marginal': 1674700.0, 'percentage_sold': 0.9851176470588235}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 6200.0, 'percentage_sold': 0.062}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 36500.0, 'percentage_sold': 0.365}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 67000.0, 'percentage_sold': 0.67}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 97800.0, 'percentage_sold': 0.978}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",-27537784.93324548,-0.07343409315532128,,1,,,1.0,0.8231678915817188
52,site_PUNJAB_3008,52,2076,SAFProductionSite,site_PUNJAB_3008,PUNJAB,inv_32,0.0,1495.71,1.0,,,,,,,,,,,-27498785.651445284,,,0,468.0,,,
52,inv_32,52,2076,Investor,inv_32,,inv_32,,,,,,0.2,-0.07333009507052075,,,,1.0,,"[[1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1581800.0, 'percentage_sold': 0.988625}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1495.71, [{'supply_at_marginal': 1700000, 'needed_from_marginal': 1643400.0, 'percentage_sold': 0.9667058823529412}]], [1495.71, [{'supply_at_marginal': 1700000, 'needed_from_marginal': 1674700.0, 'percentage_sold': 0.9851176470588235}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 6200.0, 'percentage_sold': 0.062}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 36500.0, 'percentage_sold': 0.365}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 67000.0, 'percentage_sold': 0.67}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 97800.0, 'percentage_sold': 0.978}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",-27498785.651445284,-0.07333009507052075,,1,,,1.0,0.8764818879495085
52,site_CHHATTISGARH_3737,52,2076,SAFProductionSite,site_CHHATTISGARH_3737,CHHATTISGARH,inv_36,0.0,1495.71,1.0,,,,,,,,,,,-27616958.659625497,,,0,468.0,,,
52,inv_36,52,2076,Investor,inv_36,,inv_36,,,,,,0.2,-0.07364522309233466,,,,1.0,,"[[1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1581800.0, 'percentage_sold': 0.988625}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1495.71, [{'supply_at_marginal': 1700000, 'needed_from_marginal': 1643400.0, 'percentage_sold': 0.9667058823529412}]], [1495.71, [{'supply_at_marginal': 1700000, 'needed_from_marginal': 1674700.0, 'percentage_sold': 0.9851176470588235}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 6200.0, 'percentage_sold': 0.062}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 36500.0, 'percentage_sold': 0.365}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 67000.0, 'percentage_sold': 0.67}]], [1570.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 97800.0, 'percentage_sold': 0.978}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",-27616958.659625497,-0.07364522309233466,,1,,,1.0,0.8096850480059551
52,site_CHHATTISGARH_3773,52,2076,SAFProductionSite,site_CHHATTISGARH_3773,CHHATTISGARH,inv_02,0.0,1495.71,1.0,,,,,,,,,,,-27432484.604998033,,,0,468.0,,,
52,site_CHHATTISGARH_3791,52,2076,SAFProductionSite,site_CHHATTISGARH_3791,CHHATTISGARH,inv_10,0.0,1495.71,1.0,,,,,,,,,,,-27505839.78200232,,,0,468.0,,,
52,site_ODISHA_3972,52,2076,SAFProductionSite,site_ODISHA_3972,ODISHA,inv_02,0.0,1495.71,1.0,,,,,,,,,,,-27887901.385454834,,,0,468.0,,,
52,site_ODISHA_3990,52,2076,SAFProductionSite,site_ODISHA_3990,ODISHA,inv_10,0.0,1495.71,1.0,,,,,,,,,,,-27150416.991926797,,,0,468.0,,,
52,site_ODISHA_4008,52,2076,SAFProductionSite,site_ODISHA_4008,ODISHA,inv_13,0.0,1495.71,1.0,,,,,,,,,,,-27562535.565815933,,,0,468.0,,,
52,site_CHHATTISGARH_4043,52,2076,SAFProductionSite,site_CHHATTISGARH_4043,CHHATTISGARH,inv_21,0.0,1495.71,1.0,,,,,,,,,,,-27191187.94652196,,,0,468.0,,,
