Step,AgentID,Tick,Year,Type,Unique_ID,State_ID,Investor_ID,Production_Output,SRMC,Design_Load_Factor,Annual_Load_Factor,NPV,Discount_Rate,ROACE,Feedstock_Price,Available_Feedstock,Current_Supply,Optimism_Factor,SAF_Demand,Consumer_Price_Forecast,EBIT,Raw_ROACE,Max_Supply,Num_Owned_Sites
27,site_KARNATAKA_711,27,2051,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,54338.77938885709,1540.71,0.56666667,,,,,,,,,,,38541952.83272244,,,0
27,site_WEST_BENGAL_1162,27,2051,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,53346.95271016631,1540.71,0.5497,,,,,,,,,,,37838460.08779386,,,0
27,site_PUNJAB_1262,27,2051,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46533.40390115017,1495.71,0.4787,,,,,,,,,,,35099681.228598565,,,0
27,site_HARYANA_2181,27,2051,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,,1495.71,0.4,,,,,,,,,,,-75000000.0,,,0
28,site_UTTAR_PRADESH_001,28,2052,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,96974.30821239151,1525.71,1.0,,,,,,,,,,,70237521.69515304,,,0
28,site_MAHARASHTRA_008,28,2052,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,97058.97871750161,1570.71,1.0,,,,,,,,,,,65931193.653011665,,,0
28,site_UTTAR_PRADESH_022,28,2052,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,63466.3046627443,1525.71,0.65,,,,,,,,,,,45968009.80417907,,,0
28,site_TELANGANA_356,28,2052,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,55822.28514437136,1525.71,0.5698,,,,,,,,,,,40431522.90721673,,,0
28,site_KARNATAKA_711,28,2052,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,54480.31691988475,1540.71,0.56666667,,,,,,,,,,,38642343.98810506,,,0
28,site_WEST_BENGAL_1162,28,2052,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,53570.049388613035,1540.71,0.5497,,,,,,,,,,,37996700.33084935,,,0
28,site_PUNJAB_1262,28,2052,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,45711.92727161351,1495.71,0.4787,,,,,,,,,,,34480049.62170535,,,0
28,site_HARYANA_2181,28,2052,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,,1495.71,0.4,,,,,,,,,,,-75000000.0,,,0
28,site_ODISHA_2460,28,2052,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,,1495.71,0.32046667,,,,,,,,,,,,,,0
29,site_UTTAR_PRADESH_001,29,2053,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,95816.30549639522,1525.71,1.0,,,,,,,,,,,69398791.9079841,,,0
29,site_MAHARASHTRA_008,29,2053,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,96066.6163152113,1570.71,1.0,,,,,,,,,,,65257091.79675987,,,0
29,site_UTTAR_PRADESH_022,29,2053,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,62455.795248932205,1525.71,0.65,,,,,,,,,,,45236107.94084911,,,0
29,site_TELANGANA_356,29,2053,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,55168.94499279858,1525.71,0.5698,,,,,,,,,,,39958315.168834075,,,0
29,site_KARNATAKA_711,29,2053,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,54062.66964263924,1540.71,0.56666667,,,,,,,,,,,38346110.95082758,,,0
29,site_WEST_BENGAL_1162,29,2053,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,52770.12722236569,1540.71,0.5497,,,,,,,,,,,37429323.53755176,,,0
29,site_PUNJAB_1262,29,2053,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46824.90040479291,1495.71,0.4787,,,,,,,,,,,35319554.12633125,,,0
29,site_HARYANA_2181,29,2053,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,,1495.71,0.4,,,,,,,,,,,-75000000.0,,,0
29,site_ODISHA_2460,29,2053,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,,1495.71,0.32046667,,,,,,,,,,,-75000000.0,,,0
29,site_BIHAR_2543,29,2053,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,,1525.71,0.33333333,,,,,,,,,,,,,,0
29,site_MADHYA_PRADESH_2587,29,2053,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,,1525.71,0.33333333,,,,,,,,,,,,,,0
30,site_UTTAR_PRADESH_001,30,2054,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,97627.7982040468,1525.71,1.0,,,,,,,,,,,70710837.96120904,,,0
30,site_MAHARASHTRA_008,30,2054,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,95518.91949812177,1570.71,1.0,,,,,,,,,,,64885046.82587913,,,0
30,site_UTTAR_PRADESH_022,30,2054,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,62387.18888830243,1525.71,0.65,,,,,,,,,,,45186417.03990857,,,0
30,site_TELANGANA_356,30,2054,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,54413.28732340274,1525.71,0.5698,,,,,,,,,,,39410999.87546736,,,0
30,site_KARNATAKA_711,30,2054,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,54053.98085135898,1540.71,0.56666667,,,,,,,,,,,38339948.0780604,,,0
30,site_WEST_BENGAL_1162,30,2054,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,52931.797059989265,1540.71,0.5497,,,,,,,,,,,37543994.33667979,,,0
30,site_PUNJAB_1262,30,2054,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46731.800676610044,1495.71,0.4787,,,,,,,,,,,35249329.93236019,,,0
30,site_HARYANA_2181,30,2054,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,38917.19266917461,1495.71,0.4,,,,,,,,,,,29354849.258431718,,,0
30,site_ODISHA_2460,30,2054,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,,1495.71,0.32046667,,,,,,,,,,,-75000000.0,,,0
30,site_BIHAR_2543,30,2054,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,,1525.71,0.33333333,,,,,,,,,,,-75000000.0,,,0
30,site_MADHYA_PRADESH_2587,30,2054,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,,1525.71,0.33333333,,,,,,,,,,,-75000000.0,,,0
31,site_UTTAR_PRADESH_001,31,2055,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,96924.85211198377,1525.71,1.0,,,,,,,,,,,70201701.1361887,,,0
31,site_MAHARASHTRA_008,31,2055,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,97199.29577511933,1570.71,1.0,,,,,,,,,,,66026509.62708081,,,0
31,site_UTTAR_PRADESH_022,31,2055,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,61988.68007122762,1525.71,0.65,,,,,,,,,,,44897781.08878946,,,0
31,site_TELANGANA_356,31,2055,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,54244.04022585347,1525.71,0.5698,,,,,,,,,,,39288415.8951834,,,0
31,site_KARNATAKA_711,31,2055,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,54097.09529655511,1540.71,0.56666667,,,,,,,,,,,38370528.722893566,,,0
31,site_WEST_BENGAL_1162,31,2055,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,53294.02180808865,1540.71,0.5497,,,,,,,,,,,37800916.72825919,,,0
31,site_PUNJAB_1262,31,2055,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46601.664868377164,1495.71,0.4787,,,,,,,,,,,35151169.79356821,,,0
31,site_HARYANA_2181,31,2055,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,38712.07254080109,1495.71,0.4,,,,,,,,,,,29200129.196800858,,,0
31,site_ODISHA_2460,31,2055,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,,1495.71,0.32046667,,,,,,,,,,,-75000000.0,,,0
31,site_BIHAR_2543,31,2055,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,,1525.71,0.33333333,,,,,,,,,,,-75000000.0,,,0
31,site_MADHYA_PRADESH_2587,31,2055,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,,1525.71,0.33333333,,,,,,,,,,,-75000000.0,,,0
32,site_UTTAR_PRADESH_001,32,2056,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,96353.39906066212,1525.71,1.0,,,,,,,,,,,69787803.40564696,,,0
32,site_MAHARASHTRA_008,32,2056,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,97203.99718144424,1570.71,1.0,,,,,,,,,,,66029703.24538326,,,0
32,site_UTTAR_PRADESH_022,32,2056,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,63307.069348834884,1525.71,0.65,,,,,,,,,,,45852677.25866762,,,0
32,site_TELANGANA_356,32,2056,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,55011.08816042677,1525.71,0.5698,,,,,,,,,,,39843981.04371551,,,0
32,site_KARNATAKA_711,32,2056,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,54608.98374777515,1540.71,0.56666667,,,,,,,,,,,38733606.082459435,,,0
32,site_WEST_BENGAL_1162,32,2056,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,52868.52354155283,1540.71,0.5497,,,,,,,,,,,37499115.062787995,,,0
32,site_PUNJAB_1262,32,2056,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46677.7917449823,1495.71,0.4787,,,,,,,,,,,35208591.5353227,,,0
32,site_HARYANA_2181,32,2056,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,38233.07212197291,1495.71,0.4,,,,,,,,,,,28838823.970882945,,,0
32,site_ODISHA_2460,32,2056,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,30607.972888734173,1495.71,0.32046667,,,,,,,,,,,23087287.870243296,,,0
32,site_BIHAR_2543,32,2056,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,,1525.71,0.33333333,,,,,,,,,,,-75000000.0,,,0
32,site_MADHYA_PRADESH_2587,32,2056,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,,1525.71,0.33333333,,,,,,,,,,,-75000000.0,,,0
33,site_UTTAR_PRADESH_001,33,2057,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,97434.41310169113,1525.71,1.0,,,,,,,,,,,70570771.06542386,,,0
33,site_MAHARASHTRA_008,33,2057,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,96199.3337530766,1570.71,1.0,,,,,,,,,,,65347245.4251274,,,0
33,site_UTTAR_PRADESH_022,33,2057,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,62858.20268022632,1525.71,0.65,,,,,,,,,,,45527567.619261116,,,0
33,site_TELANGANA_356,33,2057,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,54872.66264559298,1525.71,0.5698,,,,,,,,,,,39743720.82757653,,,0
33,site_KARNATAKA_711,33,2057,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,54325.75307291604,1540.71,0.56666667,,,,,,,,,,,38532713.39708862,,,0
33,site_WEST_BENGAL_1162,33,2057,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,53407.173163987034,1540.71,0.5497,,,,,,,,,,,37881173.85348436,,,0
33,site_PUNJAB_1262,33,2057,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46582.345226430094,1495.71,0.4787,,,,,,,,,,,35136597.18084396,,,0
33,site_HARYANA_2181,33,2057,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,38872.77748556021,1495.71,0.4,,,,,,,,,,,29321347.329583205,,,0
33,site_ODISHA_2460,33,2057,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,30975.43837916792,1495.71,0.32046667,,,,,,,,,,,23364463.415022574,,,0
33,site_BIHAR_2543,33,2057,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,32132.671836405287,1525.71,0.33333333,,,,,,,,,,,23273372.88438999,,,0
33,site_MADHYA_PRADESH_2587,33,2057,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,31941.338733555436,1525.71,0.33333333,,,,,,,,,,,23134792.231326863,,,0
34,site_UTTAR_PRADESH_001,34,2058,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,97450.2328713102,1525.71,1.0,,,,,,,,,,,70582229.16636127,,,0
34,site_MAHARASHTRA_008,34,2058,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,96212.90400685585,1570.71,1.0,,,,,,,,,,,65356463.56281713,,,0
34,site_UTTAR_PRADESH_022,34,2058,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,62846.62958053835,1525.71,0.65,,,,,,,,,,,45519185.33888811,,,0
34,site_TELANGANA_356,34,2058,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,55599.746051556845,1525.71,0.5698,,,,,,,,,,,40270340.06768212,,,0
34,site_KARNATAKA_711,34,2058,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,53881.87471630524,1540.71,0.56666667,,,,,,,,,,,38217874.91752814,,,0
34,site_WEST_BENGAL_1162,34,2058,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,52765.656231818044,1540.71,0.5497,,,,,,,,,,,37426152.308666214,,,0
34,site_PUNJAB_1262,34,2058,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46528.66024137179,1495.71,0.4787,,,,,,,,,,,35096103.13346434,,,0
34,site_HARYANA_2181,34,2058,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,39055.187113823486,1495.71,0.4,,,,,,,,,,,29458937.08808592,,,0
34,site_ODISHA_2460,34,2058,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,30706.340054062544,1495.71,0.32046667,,,,,,,,,,,23161485.23937884,,,0
34,site_BIHAR_2543,34,2058,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,31728.63050590502,1525.71,0.33333333,,,,,,,,,,,22980729.78912195,,,0
34,site_MADHYA_PRADESH_2587,34,2058,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,32047.553775560762,1525.71,0.33333333,,,,,,,,,,,23211722.724100903,,,0
35,site_UTTAR_PRADESH_001,35,2059,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,97844.12353575669,1525.71,1.0,,,,,,,,,,,70867520.23571321,,,0
35,site_MAHARASHTRA_008,35,2059,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,96219.77383387658,1570.71,1.0,,,,,,,,,,,65361130.16761403,,,0
35,site_UTTAR_PRADESH_022,35,2059,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,62943.32438550343,1525.71,0.65,,,,,,,,,,,45589220.41917628,,,0
35,site_TELANGANA_356,35,2059,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,55021.661384839914,1525.71,0.5698,,,,,,,,,,,39851639.124425694,,,0
35,site_KARNATAKA_711,35,2059,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,54312.93680537743,1540.71,0.56666667,,,,,,,,,,,38523622.94668616,,,0
35,site_WEST_BENGAL_1162,35,2059,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,53505.0512593126,1540.71,0.5497,,,,,,,,,,,37950597.80771783,,,0
35,site_PUNJAB_1262,35,2059,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46074.90209262568,1495.71,0.4787,,,,,,,,,,,34753837.89944662,,,0
35,site_HARYANA_2181,35,2059,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,38561.73590294413,1495.71,0.4,,,,,,,,,,,29086731.774231717,,,0
35,site_ODISHA_2460,35,2059,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,31031.43996803486,1495.71,0.32046667,,,,,,,,,,,23406704.85348901,,,0
35,site_BIHAR_2543,35,2059,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,31874.450748511004,1525.71,0.33333333,,,,,,,,,,,23086345.932639033,,,0
35,site_MADHYA_PRADESH_2587,35,2059,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,32366.46053120749,1525.71,0.33333333,,,,,,,,,,,23442703.698148273,,,0
36,site_UTTAR_PRADESH_001,36,2060,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,96586.19685890256,1525.71,1.0,,,,,,,,,,,69956416.52293453,,,0
36,site_MAHARASHTRA_008,36,2060,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,97000.2531323091,1570.71,1.0,,,,,,,,,,,65891301.950246245,,,0
36,site_UTTAR_PRADESH_022,36,2060,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,63501.66756698534,1525.71,0.65,,,,,,,,,,,45993622.80209182,,,0
36,site_TELANGANA_356,36,2060,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,54899.52527541366,1525.71,0.5698,,,,,,,,,,,39763177.161729366,,,0
36,site_KARNATAKA_711,36,2060,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,55153.98823320613,1540.71,0.56666667,,,,,,,,,,,39120172.31393078,,,0
36,site_WEST_BENGAL_1162,36,2060,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,53214.71663682119,1540.71,0.5497,,,,,,,,,,,37744666.3633309,,,0
36,site_PUNJAB_1262,36,2060,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46848.22748787997,1495.71,0.4787,,,,,,,,,,,35337149.511832975,,,0
36,site_HARYANA_2181,36,2060,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,38503.37035259703,1495.71,0.4,,,,,,,,,,,29042707.22326041,,,0
36,site_ODISHA_2460,36,2060,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,31047.078817809474,1495.71,0.32046667,,,,,,,,,,,23418501.08148551,,,0
36,site_BIHAR_2543,36,2060,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,31691.328546803885,1525.71,0.33333333,,,,,,,,,,,22953712.353164583,,,0
36,site_MADHYA_PRADESH_2587,36,2060,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,32523.568593114804,1525.71,0.33333333,,,,,,,,,,,23556495.49630712,,,0
37,site_UTTAR_PRADESH_001,37,2061,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,95113.3084711366,1525.71,1.0,,,,,,,,,,,68889618.19255953,,,0
37,site_MAHARASHTRA_008,37,2061,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,96958.38510916334,1570.71,1.0,,,,,,,,,,,65862861.42080356,,,0
37,site_UTTAR_PRADESH_022,37,2061,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,62406.21368825404,1525.71,0.65,,,,,,,,,,,45200196.51226552,,,0
37,site_TELANGANA_356,37,2061,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,55655.108907228125,1525.71,0.5698,,,,,,,,,,,40310438.83041626,,,0
37,site_KARNATAKA_711,37,2061,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,54005.42561244143,1540.71,0.56666667,,,,,,,,,,,38305508.332648575,,,0
37,site_WEST_BENGAL_1162,37,2061,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,52764.74200540236,1540.71,0.5497,,,,,,,,,,,37425503.85701184,,,0
37,site_PUNJAB_1262,37,2061,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,45890.89376973819,1495.71,0.4787,,,,,,,,,,,34615042.26157582,,,0
37,site_HARYANA_2181,37,2061,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,38781.119207497526,1495.71,0.4,,,,,,,,,,,29252210.407023318,,,0
37,site_ODISHA_2460,37,2061,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,30647.902763296697,1495.71,0.32046667,,,,,,,,,,,23117406.57532706,,,0
37,site_BIHAR_2543,37,2061,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,32218.072499805818,1525.71,0.33333333,,,,,,,,,,,23335227.73088436,,,0
37,site_MADHYA_PRADESH_2587,37,2061,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,32453.599866464392,1525.71,0.33333333,,,,,,,,,,,23505817.847281493,,,0
38,site_UTTAR_PRADESH_001,38,2062,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,97250.57350280121,1525.71,1.0,,,,,,,,,,,70437617.88234387,,,0
38,site_MAHARASHTRA_008,38,2062,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,97966.87517423612,1570.71,1.0,,,,,,,,,,,66547918.63710685,,,0
38,site_UTTAR_PRADESH_022,38,2062,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,62539.308338796196,1525.71,0.65,,,,,,,,,,,45296595.636706695,,,0
38,site_TELANGANA_356,38,2062,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,54954.995465627755,1525.71,0.5698,,,,,,,,,,,39803353.66579951,,,0
38,site_KARNATAKA_711,38,2062,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,55506.98783381324,1540.71,0.56666667,,,,,,,,,,,39370551.40064539,,,0
38,site_WEST_BENGAL_1162,38,2062,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,53069.32518070903,1540.71,0.5497,,,,,,,,,,,37641541.657425106,,,0
38,site_PUNJAB_1262,38,2062,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46198.840956962405,1495.71,0.4787,,,,,,,,,,,34847323.74542718,,,0
38,site_HARYANA_2181,38,2062,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,38786.85874522542,1495.71,0.4,,,,,,,,,,,29256539.68293608,,,0
38,site_ODISHA_2460,38,2062,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,30897.171039956,1495.71,0.32046667,,,,,,,,,,,23305427.143728413,,,0
38,site_BIHAR_2543,38,2062,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,31776.990191919125,1525.71,0.33333333,,,,,,,,,,,23015756.2261051,,,0
38,site_MADHYA_PRADESH_2587,38,2062,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,32541.07809459202,1525.71,0.33333333,,,,,,,,,,,23569177.453132056,,,0
39,site_UTTAR_PRADESH_001,39,2063,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,95770.44524229094,1525.71,1.0,,,,,,,,,,,69365575.78453891,,,0
39,site_MAHARASHTRA_008,39,2063,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,95921.41100622616,1570.71,1.0,,,,,,,,,,,65158455.28241938,,,0
39,site_UTTAR_PRADESH_022,39,2063,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,63060.16658238611,1525.71,0.65,,,,,,,,,,,45673848.053956434,,,0
39,site_TELANGANA_356,39,2063,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,54655.62873021796,1525.71,0.5698,,,,,,,,,,,39586525.33300957,,,0
39,site_KARNATAKA_711,39,2063,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,54496.83561680032,1540.71,0.56666667,,,,,,,,,,,38654060.5346403,,,0
39,site_WEST_BENGAL_1162,39,2063,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,52451.131397548415,1540.71,0.5497,,,,,,,,,,,37203062.988967106,,,0
39,site_PUNJAB_1262,39,2063,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46040.84030412788,1495.71,0.4787,,,,,,,,,,,34728145.43300062,,,0
39,site_HARYANA_2181,39,2063,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,38365.27801526022,1495.71,0.4,,,,,,,,,,,28938545.55413063,,,0
39,site_ODISHA_2460,39,2063,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,30516.4043477236,1495.71,0.32046667,,,,,,,,,,,23018218.635444432,,,0
39,site_BIHAR_2543,39,2063,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,31937.213438276547,1525.71,0.33333333,,,,,,,,,,,23131804.32120932,,,0
39,site_MADHYA_PRADESH_2587,39,2063,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,32603.83120106551,1525.71,0.33333333,,,,,,,,,,,23614628.900619738,,,0
40,site_UTTAR_PRADESH_001,40,2064,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,96901.09595741233,1525.71,1.0,,,,,,,,,,,70184494.79099418,,,0
40,site_MAHARASHTRA_008,40,2064,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,97077.97678748103,1570.71,1.0,,,,,,,,,,,65944098.851968005,,,0
40,site_UTTAR_PRADESH_022,40,2064,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,61864.25311258134,1525.71,0.65,,,,,,,,,,,44807659.88691154,,,0
40,site_TELANGANA_356,40,2064,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,55643.53056370777,1525.71,0.5698,,,,,,,,,,,40302052.751987904,,,0
40,site_KARNATAKA_711,40,2064,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,54354.629632136974,1540.71,0.56666667,,,,,,,,,,,38553195.251778424,,,0
40,site_WEST_BENGAL_1162,40,2064,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,53261.16903239216,1540.71,0.5497,,,,,,,,,,,37777614.58298543,,,0
40,site_PUNJAB_1262,40,2064,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46671.540370723014,1495.71,0.4787,,,,,,,,,,,35203876.18623266,,,0
40,site_HARYANA_2181,40,2064,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,38953.18303760842,1495.71,0.4,,,,,,,,,,,29381996.433437645,,,0
40,site_ODISHA_2460,40,2064,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,30656.201494613055,1495.71,0.32046667,,,,,,,,,,,23123666.22537168,,,0
40,site_BIHAR_2543,40,2064,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,31675.9802132314,1525.71,0.33333333,,,,,,,,,,,22942595.708641373,,,0
40,site_MADHYA_PRADESH_2587,40,2064,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,32196.110718707263,1525.71,0.33333333,,,,,,,,,,,23319321.032452486,,,0
